DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
63, 0.333373, 0.407192, 0.462159, 0.50522, 0.540113, 0.569087, 0.593594, 0.61463, 0.6329, 0.648925, 0.663098, 0.675725, 0.687044, 0.697248, 0.706493, 0.714907, 0.722596, 0.729648, 0.736139, 0.742133, 0.747684, 0.752838, 0.757636, 0.762114, 0.766301, 0.770226, 0.773912, 0.777379, 0.780647, 0.783732, 0.786648, 0.78941, 0.792029, 0.794515, 0.796879, 0.799129, 0.801273, 0.803319, 0.805272, 0.80714, 0.808927, 0.810639, 0.81228, 0.813854, 0.815366, 0.816819, 0.818217, 0.819562, 0.820857, 0.822106, 0.82331, 0.824472, 0.825594, 0.826678, 0.827726, 0.82874, 0.829721, 0.830672, 0.831592, 0.832484, 0.83335, 0.834189, 0.835004, 0.835795, 0.836564, 0.837311, 0.838037, 0.838744, 0.839431, 0.8401, 0.840752, 0.841386, 0.842004, 0.842607, 0.843194, 0.843767, 0.844326, 0.844872, 0.845404, 0.845924, 0.846432, 0.846928, 0.847413, 0.847887, 0.848351, 0.848804, 0.849247, 0.849681, 0.850106, 0.850522, 0.850929, 0.851327, 0.851718, 0.8521, 0.852475, 0.852842, 0.853203, 0.853556, 0.853902, 0.854242, 0.854576, 0.854903, 0.855224, 0.855539, 0.855848, 0.856152, 0.856451, 0.856744, 0.857032, 0.857315, 0.857593, 0.857866, 0.858135, 0.858399, 0.858659, 0.858914, 0.859166, 0.859413, 0.859656, 0.859895, 0.860131, 0.860362, 0.86059, 0.860815, 0.861036, 0.861254, 0.861468, 0.861679, 0.861888, 0.862092, 0.862294, 0.862493, 0.862689, 0.862883, 0.863073, 0.863261, 0.863446, 0.863629, 0.863809, 0.863986, 0.864161, 0.864334, 0.864504, 0.864672, 0.864838, 0.865002, 0.865163, 0.865323, 0.86548, 0.865635, 0.865788, 0.86594, 0.866089, 0.866237, 0.866382, 0.866526, 0.866668, 0.866808, 0.866947, 0.867084, 0.867219, 0.867353, 0.867485, 0.867615, 0.867744, 0.867872, 0.867998, 0.868122, 0.868245, 0.868367, 0.868487, 0.868606, 0.868723, 0.86884, 0.868955, 0.869068, 0.869181, 0.869292, 0.869402, 0.869511, 0.869618, 0.869725, 0.86983, 0.869934, 0.870037, 0.870139, 0.87024, 0.87034, 0.870439, 0.870537, 0.870634, 0.87073, 0.870825, 0.870919, 0.871012, 0.871104, 0.871195, 0.871285, 0.871375, 0.871463, 
64, 0.333486, 0.407323, 0.462306, 0.505385, 0.540296, 0.569288, 0.593814, 0.614868, 0.633156, 0.6492, 0.663392, 0.676037, 0.687374, 0.697596, 0.706859, 0.71529, 0.722995, 0.730064, 0.736571, 0.74258, 0.748145, 0.753313, 0.758125, 0.762616, 0.766816, 0.770753, 0.77445, 0.777929, 0.781207, 0.784302, 0.787229, 0.79, 0.792628, 0.795123, 0.797496, 0.799754, 0.801906, 0.803959, 0.80592, 0.807795, 0.809589, 0.811307, 0.812955, 0.814535, 0.816053, 0.817512, 0.818915, 0.820265, 0.821566, 0.82282, 0.824029, 0.825196, 0.826322, 0.827411, 0.828464, 0.829482, 0.830467, 0.831422, 0.832346, 0.833242, 0.834111, 0.834954, 0.835773, 0.836567, 0.837339, 0.83809, 0.838819, 0.839529, 0.840219, 0.840891, 0.841545, 0.842182, 0.842803, 0.843408, 0.843999, 0.844574, 0.845136, 0.845684, 0.846218, 0.846741, 0.847251, 0.847749, 0.848236, 0.848713, 0.849178, 0.849633, 0.850079, 0.850515, 0.850941, 0.851359, 0.851768, 0.852168, 0.85256, 0.852945, 0.853321, 0.85369, 0.854052, 0.854407, 0.854755, 0.855096, 0.855431, 0.85576, 0.856083, 0.856399, 0.85671, 0.857015, 0.857315, 0.85761, 0.857899, 0.858183, 0.858463, 0.858737, 0.859007, 0.859273, 0.859534, 0.85979, 0.860043, 0.860291, 0.860535, 0.860776, 0.861012, 0.861245, 0.861474, 0.8617, 0.861922, 0.862141, 0.862356, 0.862568, 0.862777, 0.862983, 0.863186, 0.863386, 0.863583, 0.863777, 0.863969, 0.864157, 0.864343, 0.864527, 0.864708, 0.864886, 0.865062, 0.865235, 0.865407, 0.865575, 0.865742, 0.865906, 0.866069, 0.866229, 0.866387, 0.866543, 0.866697, 0.866849, 0.866999, 0.867147, 0.867293, 0.867438, 0.867581, 0.867722, 0.867861, 0.867998, 0.868134, 0.868269, 0.868401, 0.868532, 0.868662, 0.86879, 0.868916, 0.869041, 0.869165, 0.869287, 0.869408, 0.869528, 0.869646, 0.869763, 0.869878, 0.869992, 0.870105, 0.870217, 0.870327, 0.870437, 0.870545, 0.870652, 0.870758, 0.870862, 0.870966, 0.871069, 0.87117, 0.87127, 0.87137, 0.871468, 0.871565, 0.871662, 0.871757, 0.871852, 0.871945, 0.872038, 0.872129, 0.87222, 0.87231, 0.872399, 
65, 0.333467, 0.407332, 0.462332, 0.505425, 0.54035, 0.569356, 0.593897, 0.614968, 0.633273, 0.649334, 0.663544, 0.676206, 0.687561, 0.6978, 0.707079, 0.715526, 0.723247, 0.730331, 0.736852, 0.742875, 0.748454, 0.753635, 0.758459, 0.762962, 0.767174, 0.771122, 0.774829, 0.778318, 0.781606, 0.784711, 0.787646, 0.790426, 0.793062, 0.795566, 0.797946, 0.800211, 0.80237, 0.804431, 0.806398, 0.808279, 0.810079, 0.811804, 0.813457, 0.815043, 0.816566, 0.81803, 0.819438, 0.820793, 0.822099, 0.823357, 0.824571, 0.825742, 0.826873, 0.827965, 0.829022, 0.830044, 0.831033, 0.831991, 0.832919, 0.833818, 0.834691, 0.835537, 0.836359, 0.837156, 0.837931, 0.838684, 0.839417, 0.840129, 0.840822, 0.841497, 0.842154, 0.842793, 0.843417, 0.844024, 0.844617, 0.845195, 0.845758, 0.846308, 0.846846, 0.84737, 0.847882, 0.848383, 0.848872, 0.84935, 0.849817, 0.850274, 0.850722, 0.851159, 0.851587, 0.852007, 0.852417, 0.852819, 0.853213, 0.853599, 0.853977, 0.854348, 0.854711, 0.855067, 0.855417, 0.85576, 0.856096, 0.856426, 0.85675, 0.857068, 0.85738, 0.857687, 0.857988, 0.858283, 0.858574, 0.858859, 0.85914, 0.859416, 0.859687, 0.859953, 0.860215, 0.860473, 0.860727, 0.860976, 0.861221, 0.861463, 0.8617, 0.861934, 0.862164, 0.862391, 0.862614, 0.862834, 0.86305, 0.863263, 0.863473, 0.86368, 0.863883, 0.864084, 0.864282, 0.864477, 0.864669, 0.864859, 0.865046, 0.86523, 0.865411, 0.865591, 0.865767, 0.865941, 0.866113, 0.866283, 0.86645, 0.866615, 0.866778, 0.866939, 0.867098, 0.867254, 0.867409, 0.867562, 0.867712, 0.867861, 0.868008, 0.868153, 0.868297, 0.868438, 0.868578, 0.868716, 0.868853, 0.868988, 0.869121, 0.869253, 0.869383, 0.869511, 0.869638, 0.869764, 0.869888, 0.870011, 0.870132, 0.870252, 0.870371, 0.870488, 0.870604, 0.870719, 0.870832, 0.870945, 0.871056, 0.871165, 0.871274, 0.871381, 0.871488, 0.871593, 0.871697, 0.8718, 0.871902, 0.872003, 0.872102, 0.872201, 0.872299, 0.872396, 0.872492, 0.872586, 0.87268, 0.872773, 0.872865, 0.872956, 0.873047, 0.873136, 
66, 0.333459, 0.407324, 0.46233, 0.505432, 0.54037, 0.56939, 0.593946, 0.615031, 0.633352, 0.649428, 0.663653, 0.67633, 0.6877, 0.697953, 0.707247, 0.715708, 0.723442, 0.730539, 0.737074, 0.743109, 0.748699, 0.753892, 0.758728, 0.763241, 0.767463, 0.771421, 0.775139, 0.778636, 0.781934, 0.785047, 0.787991, 0.790778, 0.793422, 0.795933, 0.79832, 0.800592, 0.802758, 0.804825, 0.806799, 0.808686, 0.810491, 0.812221, 0.81388, 0.815471, 0.817, 0.818468, 0.819881, 0.821241, 0.822551, 0.823814, 0.825031, 0.826206, 0.827341, 0.828438, 0.829498, 0.830524, 0.831517, 0.832478, 0.833409, 0.834312, 0.835187, 0.836037, 0.836861, 0.837662, 0.83844, 0.839196, 0.839931, 0.840646, 0.841342, 0.842019, 0.842678, 0.84332, 0.843946, 0.844556, 0.845151, 0.845731, 0.846297, 0.846849, 0.847388, 0.847914, 0.848429, 0.848931, 0.849422, 0.849902, 0.850371, 0.85083, 0.851279, 0.851718, 0.852148, 0.852569, 0.852981, 0.853385, 0.85378, 0.854168, 0.854548, 0.85492, 0.855285, 0.855642, 0.855993, 0.856337, 0.856675, 0.857006, 0.857332, 0.857651, 0.857964, 0.858272, 0.858574, 0.858871, 0.859163, 0.85945, 0.859731, 0.860008, 0.86028, 0.860548, 0.860811, 0.86107, 0.861324, 0.861575, 0.861821, 0.862063, 0.862302, 0.862537, 0.862768, 0.862995, 0.863219, 0.86344, 0.863657, 0.863871, 0.864082, 0.86429, 0.864494, 0.864696, 0.864894, 0.86509, 0.865283, 0.865474, 0.865661, 0.865846, 0.866028, 0.866208, 0.866386, 0.866561, 0.866733, 0.866904, 0.867072, 0.867237, 0.867401, 0.867562, 0.867722, 0.867879, 0.868034, 0.868188, 0.868339, 0.868489, 0.868636, 0.868782, 0.868926, 0.869068, 0.869208, 0.869347, 0.869484, 0.86962, 0.869753, 0.869886, 0.870016, 0.870145, 0.870273, 0.870399, 0.870524, 0.870647, 0.870769, 0.87089, 0.871009, 0.871127, 0.871243, 0.871358, 0.871472, 0.871585, 0.871696, 0.871807, 0.871916, 0.872024, 0.87213, 0.872236, 0.87234, 0.872444, 0.872546, 0.872647, 0.872748, 0.872847, 0.872945, 0.873042, 0.873138, 0.873234, 0.873328, 0.873421, 0.873514, 0.873605, 0.873696, 0.873785, 
67, 0.333437, 0.407323, 0.462346, 0.505465, 0.540418, 0.569453, 0.594023, 0.615123, 0.633458, 0.649548, 0.663787, 0.676479, 0.687862, 0.69813, 0.707437, 0.715912, 0.72366, 0.730769, 0.737316, 0.743363, 0.748966, 0.75417, 0.759016, 0.76354, 0.767772, 0.77174, 0.775466, 0.778973, 0.782279, 0.7854, 0.788352, 0.791148, 0.793799, 0.796317, 0.798711, 0.80099, 0.803162, 0.805235, 0.807214, 0.809107, 0.810918, 0.812654, 0.814317, 0.815914, 0.817447, 0.818921, 0.820338, 0.821702, 0.823017, 0.824283, 0.825505, 0.826684, 0.827823, 0.828923, 0.829987, 0.831016, 0.832012, 0.832977, 0.833911, 0.834817, 0.835696, 0.836548, 0.837376, 0.838179, 0.83896, 0.839718, 0.840456, 0.841174, 0.841872, 0.842551, 0.843213, 0.843857, 0.844485, 0.845098, 0.845695, 0.846277, 0.846845, 0.847399, 0.84794, 0.848468, 0.848985, 0.849489, 0.849982, 0.850463, 0.850934, 0.851395, 0.851846, 0.852287, 0.852718, 0.853141, 0.853554, 0.85396, 0.854357, 0.854745, 0.855126, 0.8555, 0.855866, 0.856225, 0.856578, 0.856923, 0.857262, 0.857595, 0.857921, 0.858242, 0.858556, 0.858865, 0.859169, 0.859467, 0.85976, 0.860047, 0.86033, 0.860608, 0.860881, 0.86115, 0.861414, 0.861674, 0.861929, 0.862181, 0.862428, 0.862671, 0.862911, 0.863146, 0.863378, 0.863607, 0.863832, 0.864053, 0.864271, 0.864486, 0.864698, 0.864906, 0.865112, 0.865314, 0.865513, 0.86571, 0.865904, 0.866095, 0.866283, 0.866469, 0.866652, 0.866832, 0.867011, 0.867186, 0.86736, 0.86753, 0.867699, 0.867866, 0.86803, 0.868192, 0.868352, 0.86851, 0.868666, 0.86882, 0.868972, 0.869122, 0.86927, 0.869416, 0.869561, 0.869704, 0.869845, 0.869984, 0.870121, 0.870257, 0.870392, 0.870524, 0.870656, 0.870785, 0.870913, 0.87104, 0.871165, 0.871289, 0.871411, 0.871532, 0.871652, 0.87177, 0.871887, 0.872003, 0.872117, 0.87223, 0.872342, 0.872453, 0.872563, 0.872671, 0.872778, 0.872884, 0.872989, 0.873093, 0.873196, 0.873297, 0.873398, 0.873497, 0.873596, 0.873694, 0.87379, 0.873886, 0.87398, 0.874074, 0.874167, 0.874259, 0.87435, 0.87444, 
68, 0.333482, 0.407367, 0.462393, 0.505518, 0.54048, 0.569526, 0.594109, 0.615222, 0.633572, 0.649677, 0.663931, 0.676638, 0.688037, 0.69832, 0.707642, 0.71613, 0.723892, 0.731015, 0.737575, 0.743635, 0.749249, 0.754464, 0.759322, 0.763856, 0.768099, 0.772076, 0.775813, 0.779329, 0.782643, 0.785773, 0.788733, 0.791536, 0.794195, 0.796721, 0.799122, 0.801408, 0.803586, 0.805666, 0.807651, 0.80955, 0.811367, 0.813108, 0.814778, 0.816379, 0.817918, 0.819396, 0.820818, 0.822187, 0.823506, 0.824777, 0.826003, 0.827186, 0.828329, 0.829433, 0.830501, 0.831534, 0.832534, 0.833502, 0.83444, 0.835349, 0.836231, 0.837086, 0.837917, 0.838723, 0.839507, 0.840268, 0.841009, 0.841729, 0.84243, 0.843112, 0.843776, 0.844423, 0.845054, 0.845668, 0.846268, 0.846852, 0.847422, 0.847979, 0.848522, 0.849053, 0.849571, 0.850077, 0.850572, 0.851055, 0.851528, 0.851991, 0.852443, 0.852886, 0.853319, 0.853744, 0.854159, 0.854566, 0.854964, 0.855355, 0.855737, 0.856112, 0.85648, 0.856841, 0.857194, 0.857541, 0.857882, 0.858216, 0.858544, 0.858865, 0.859181, 0.859492, 0.859796, 0.860096, 0.86039, 0.860679, 0.860963, 0.861242, 0.861516, 0.861786, 0.862051, 0.862312, 0.862568, 0.862821, 0.863069, 0.863314, 0.863554, 0.863791, 0.864024, 0.864253, 0.864479, 0.864701, 0.86492, 0.865136, 0.865349, 0.865558, 0.865764, 0.865967, 0.866168, 0.866365, 0.86656, 0.866752, 0.866941, 0.867127, 0.867311, 0.867492, 0.867671, 0.867848, 0.868022, 0.868193, 0.868363, 0.86853, 0.868695, 0.868858, 0.869018, 0.869177, 0.869334, 0.869488, 0.869641, 0.869792, 0.86994, 0.870087, 0.870232, 0.870376, 0.870517, 0.870657, 0.870796, 0.870932, 0.871067, 0.8712, 0.871332, 0.871462, 0.871591, 0.871718, 0.871844, 0.871968, 0.872091, 0.872213, 0.872333, 0.872452, 0.872569, 0.872685, 0.8728, 0.872914, 0.873026, 0.873137, 0.873247, 0.873356, 0.873464, 0.87357, 0.873676, 0.87378, 0.873883, 0.873985, 0.874086, 0.874186, 0.874285, 0.874383, 0.87448, 0.874576, 0.874671, 0.874765, 0.874859, 0.874951, 0.875042, 0.875133, 
69, 0.333414, 0.407318, 0.462363, 0.505506, 0.540486, 0.569549, 0.59415, 0.61528, 0.633646, 0.649768, 0.664038, 0.676761, 0.688176, 0.698473, 0.70781, 0.716313, 0.724088, 0.731224, 0.737797, 0.743868, 0.749494, 0.754721, 0.759589, 0.764133, 0.768386, 0.772372, 0.776117, 0.779642, 0.782965, 0.786103, 0.78907, 0.791881, 0.794547, 0.797079, 0.799487, 0.801779, 0.803964, 0.806049, 0.80804, 0.809944, 0.811767, 0.813513, 0.815187, 0.816793, 0.818336, 0.819819, 0.821246, 0.822619, 0.823942, 0.825217, 0.826447, 0.827634, 0.82878, 0.829888, 0.830959, 0.831995, 0.832998, 0.833969, 0.83491, 0.835823, 0.836707, 0.837566, 0.838399, 0.839208, 0.839994, 0.840759, 0.841502, 0.842224, 0.842927, 0.843612, 0.844278, 0.844928, 0.84556, 0.846177, 0.846778, 0.847365, 0.847937, 0.848496, 0.849041, 0.849573, 0.850093, 0.850601, 0.851098, 0.851583, 0.852058, 0.852522, 0.852976, 0.85342, 0.853855, 0.854281, 0.854698, 0.855106, 0.855506, 0.855898, 0.856282, 0.856658, 0.857028, 0.857389, 0.857744, 0.858093, 0.858434, 0.858769, 0.859099, 0.859422, 0.859739, 0.86005, 0.860356, 0.860656, 0.860951, 0.861242, 0.861527, 0.861807, 0.862082, 0.862353, 0.862619, 0.862881, 0.863139, 0.863392, 0.863641, 0.863887, 0.864128, 0.864366, 0.864599, 0.86483, 0.865056, 0.86528, 0.865499, 0.865716, 0.865929, 0.866139, 0.866347, 0.866551, 0.866752, 0.86695, 0.867145, 0.867338, 0.867528, 0.867715, 0.867899, 0.868082, 0.868261, 0.868438, 0.868613, 0.868785, 0.868955, 0.869123, 0.869289, 0.869452, 0.869614, 0.869773, 0.86993, 0.870085, 0.870238, 0.87039, 0.870539, 0.870687, 0.870832, 0.870976, 0.871118, 0.871259, 0.871398, 0.871535, 0.87167, 0.871804, 0.871936, 0.872067, 0.872196, 0.872324, 0.87245, 0.872575, 0.872698, 0.87282, 0.872941, 0.87306, 0.873178, 0.873295, 0.87341, 0.873524, 0.873637, 0.873749, 0.873859, 0.873968, 0.874076, 0.874183, 0.874289, 0.874394, 0.874497, 0.8746, 0.874701, 0.874802, 0.874901, 0.875, 0.875097, 0.875194, 0.875289, 0.875383, 0.875477, 0.87557, 0.875661, 0.875752, 
70, 0.333395, 0.40731, 0.462362, 0.505514, 0.540505, 0.569581, 0.594196, 0.615343, 0.633726, 0.649866, 0.664155, 0.676896, 0.688328, 0.698644, 0.707997, 0.716517, 0.724308, 0.731459, 0.738046, 0.744132, 0.749771, 0.75501, 0.75989, 0.764446, 0.76871, 0.772707, 0.776462, 0.779997, 0.783329, 0.786475, 0.789451, 0.79227, 0.794944, 0.797483, 0.799898, 0.802197, 0.804389, 0.80648, 0.808478, 0.810388, 0.812216, 0.813968, 0.815647, 0.817259, 0.818807, 0.820295, 0.821726, 0.823104, 0.824431, 0.82571, 0.826944, 0.828135, 0.829285, 0.830397, 0.831471, 0.832511, 0.833517, 0.834492, 0.835436, 0.836352, 0.837239, 0.838101, 0.838937, 0.839749, 0.840538, 0.841305, 0.84205, 0.842776, 0.843481, 0.844168, 0.844837, 0.845489, 0.846124, 0.846742, 0.847346, 0.847934, 0.848509, 0.849069, 0.849616, 0.850151, 0.850672, 0.851182, 0.851681, 0.852168, 0.852644, 0.85311, 0.853566, 0.854012, 0.854448, 0.854876, 0.855294, 0.855704, 0.856105, 0.856499, 0.856884, 0.857262, 0.857633, 0.857996, 0.858352, 0.858702, 0.859044, 0.859381, 0.859711, 0.860035, 0.860354, 0.860666, 0.860973, 0.861275, 0.861571, 0.861862, 0.862148, 0.86243, 0.862706, 0.862978, 0.863245, 0.863508, 0.863767, 0.864021, 0.864271, 0.864517, 0.86476, 0.864998, 0.865233, 0.865464, 0.865692, 0.865916, 0.866136, 0.866354, 0.866568, 0.866779, 0.866987, 0.867192, 0.867393, 0.867592, 0.867789, 0.867982, 0.868172, 0.86836, 0.868546, 0.868728, 0.868909, 0.869087, 0.869262, 0.869435, 0.869606, 0.869774, 0.86994, 0.870105, 0.870266, 0.870426, 0.870584, 0.87074, 0.870894, 0.871046, 0.871196, 0.871344, 0.87149, 0.871634, 0.871777, 0.871918, 0.872058, 0.872195, 0.872331, 0.872466, 0.872598, 0.87273, 0.872859, 0.872987, 0.873114, 0.873239, 0.873363, 0.873486, 0.873607, 0.873727, 0.873845, 0.873962, 0.874078, 0.874192, 0.874306, 0.874418, 0.874529, 0.874638, 0.874747, 0.874854, 0.87496, 0.875066, 0.87517, 0.875272, 0.875374, 0.875475, 0.875575, 0.875674, 0.875772, 0.875868, 0.875964, 0.876059, 0.876153, 0.876246, 0.876338, 0.876429, 
71, 0.333424, 0.407347, 0.462413, 0.505579, 0.540583, 0.569671, 0.594299, 0.615458, 0.633855, 0.650009, 0.664311, 0.677066, 0.688513, 0.698842, 0.70821, 0.716743, 0.724547, 0.731712, 0.738311, 0.744409, 0.75006, 0.755311, 0.760202, 0.764769, 0.769042, 0.77305, 0.776814, 0.780358, 0.783699, 0.786854, 0.789838, 0.792664, 0.795346, 0.797892, 0.800314, 0.80262, 0.804818, 0.806915, 0.808919, 0.810835, 0.812669, 0.814426, 0.81611, 0.817727, 0.81928, 0.820772, 0.822208, 0.82359, 0.824921, 0.826205, 0.827443, 0.828638, 0.829791, 0.830907, 0.831985, 0.833028, 0.834038, 0.835016, 0.835963, 0.836881, 0.837772, 0.838636, 0.839475, 0.84029, 0.841082, 0.841851, 0.842599, 0.843327, 0.844035, 0.844725, 0.845396, 0.84605, 0.846687, 0.847308, 0.847913, 0.848504, 0.84908, 0.849643, 0.850192, 0.850728, 0.851252, 0.851763, 0.852263, 0.852752, 0.85323, 0.853698, 0.854155, 0.854603, 0.855041, 0.85547, 0.85589, 0.856301, 0.856704, 0.857098, 0.857485, 0.857865, 0.858236, 0.858601, 0.858958, 0.859309, 0.859653, 0.859991, 0.860323, 0.860648, 0.860967, 0.861281, 0.861589, 0.861892, 0.862189, 0.862481, 0.862769, 0.863051, 0.863328, 0.863601, 0.863869, 0.864133, 0.864393, 0.864648, 0.864899, 0.865146, 0.865389, 0.865629, 0.865864, 0.866096, 0.866325, 0.86655, 0.866771, 0.866989, 0.867204, 0.867416, 0.867625, 0.86783, 0.868033, 0.868233, 0.86843, 0.868624, 0.868815, 0.869004, 0.86919, 0.869373, 0.869554, 0.869732, 0.869908, 0.870082, 0.870253, 0.870423, 0.870589, 0.870754, 0.870917, 0.871077, 0.871236, 0.871392, 0.871546, 0.871699, 0.871849, 0.871998, 0.872145, 0.87229, 0.872433, 0.872575, 0.872715, 0.872853, 0.872989, 0.873124, 0.873257, 0.873389, 0.873519, 0.873648, 0.873775, 0.873901, 0.874025, 0.874148, 0.87427, 0.87439, 0.874509, 0.874626, 0.874743, 0.874858, 0.874971, 0.875084, 0.875195, 0.875305, 0.875414, 0.875522, 0.875628, 0.875734, 0.875838, 0.875942, 0.876044, 0.876145, 0.876245, 0.876345, 0.876443, 0.87654, 0.876636, 0.876731, 0.876826, 0.876919, 0.877011, 0.877103, 
72, 0.333411, 0.407339, 0.462418, 0.505599, 0.54062, 0.569727, 0.594373, 0.615551, 0.633965, 0.650137, 0.664457, 0.677228, 0.688691, 0.699036, 0.708418, 0.716965, 0.724784, 0.731961, 0.738574, 0.744684, 0.750346, 0.755609, 0.760511, 0.765088, 0.769371, 0.773388, 0.777162, 0.780715, 0.784064, 0.787228, 0.79022, 0.793054, 0.795743, 0.798296, 0.800725, 0.803038, 0.805242, 0.807346, 0.809355, 0.811277, 0.813117, 0.814879, 0.816569, 0.81819, 0.819748, 0.821245, 0.822686, 0.824072, 0.825408, 0.826695, 0.827937, 0.829136, 0.830294, 0.831413, 0.832495, 0.833541, 0.834554, 0.835535, 0.836486, 0.837408, 0.838301, 0.839169, 0.840011, 0.840828, 0.841623, 0.842395, 0.843145, 0.843876, 0.844586, 0.845278, 0.845952, 0.846608, 0.847247, 0.84787, 0.848478, 0.849071, 0.849649, 0.850214, 0.850765, 0.851303, 0.851828, 0.852342, 0.852844, 0.853334, 0.853814, 0.854283, 0.854743, 0.855192, 0.855631, 0.856062, 0.856483, 0.856896, 0.8573, 0.857697, 0.858085, 0.858466, 0.858839, 0.859205, 0.859564, 0.859916, 0.860261, 0.8606, 0.860933, 0.861259, 0.86158, 0.861895, 0.862204, 0.862508, 0.862806, 0.8631, 0.863388, 0.863671, 0.86395, 0.864224, 0.864493, 0.864758, 0.865018, 0.865274, 0.865527, 0.865775, 0.866019, 0.866259, 0.866496, 0.866728, 0.866958, 0.867184, 0.867406, 0.867625, 0.867841, 0.868053, 0.868263, 0.868469, 0.868672, 0.868873, 0.869071, 0.869265, 0.869457, 0.869647, 0.869833, 0.870018, 0.870199, 0.870378, 0.870555, 0.87073, 0.870902, 0.871071, 0.871239, 0.871404, 0.871567, 0.871728, 0.871888, 0.872044, 0.872199, 0.872353, 0.872504, 0.872653, 0.8728, 0.872946, 0.87309, 0.873232, 0.873372, 0.873511, 0.873648, 0.873783, 0.873917, 0.874049, 0.87418, 0.874309, 0.874437, 0.874563, 0.874688, 0.874812, 0.874934, 0.875054, 0.875174, 0.875292, 0.875408, 0.875524, 0.875638, 0.875751, 0.875863, 0.875973, 0.876083, 0.876191, 0.876298, 0.876404, 0.876509, 0.876612, 0.876715, 0.876817, 0.876917, 0.877017, 0.877115, 0.877213, 0.877309, 0.877405, 0.8775, 0.877593, 0.877686, 0.877778, 
73, 0.333413, 0.407352, 0.462439, 0.505628, 0.540656, 0.569771, 0.594426, 0.615613, 0.634039, 0.650222, 0.664554, 0.677338, 0.688813, 0.699171, 0.708566, 0.717125, 0.724956, 0.732145, 0.738769, 0.744891, 0.750564, 0.755837, 0.760749, 0.765336, 0.769629, 0.773655, 0.777438, 0.780999, 0.784357, 0.787528, 0.790528, 0.79337, 0.796065, 0.798626, 0.801061, 0.80338, 0.805591, 0.8077, 0.809716, 0.811643, 0.813488, 0.815255, 0.81695, 0.818577, 0.820139, 0.821641, 0.823086, 0.824477, 0.825817, 0.827108, 0.828354, 0.829557, 0.830718, 0.831841, 0.832926, 0.833976, 0.834992, 0.835977, 0.836931, 0.837855, 0.838752, 0.839622, 0.840467, 0.841287, 0.842085, 0.842859, 0.843613, 0.844345, 0.845058, 0.845752, 0.846428, 0.847087, 0.847728, 0.848354, 0.848964, 0.849559, 0.850139, 0.850705, 0.851258, 0.851798, 0.852326, 0.852841, 0.853345, 0.853837, 0.854319, 0.85479, 0.85525, 0.855701, 0.856142, 0.856574, 0.856997, 0.857412, 0.857818, 0.858215, 0.858605, 0.858987, 0.859361, 0.859729, 0.860089, 0.860442, 0.860789, 0.861129, 0.861463, 0.861791, 0.862113, 0.862429, 0.862739, 0.863044, 0.863344, 0.863638, 0.863927, 0.864212, 0.864491, 0.864766, 0.865036, 0.865302, 0.865564, 0.865821, 0.866074, 0.866323, 0.866568, 0.866809, 0.867047, 0.86728, 0.867511, 0.867737, 0.86796, 0.86818, 0.868397, 0.86861, 0.86882, 0.869028, 0.869232, 0.869433, 0.869631, 0.869827, 0.87002, 0.87021, 0.870397, 0.870582, 0.870764, 0.870944, 0.871121, 0.871297, 0.871469, 0.87164, 0.871808, 0.871974, 0.872138, 0.872299, 0.872459, 0.872616, 0.872772, 0.872926, 0.873077, 0.873227, 0.873375, 0.873521, 0.873666, 0.873808, 0.873949, 0.874088, 0.874226, 0.874362, 0.874496, 0.874629, 0.87476, 0.87489, 0.875018, 0.875145, 0.87527, 0.875394, 0.875517, 0.875638, 0.875757, 0.875876, 0.875993, 0.876109, 0.876224, 0.876337, 0.876449, 0.87656, 0.87667, 0.876778, 0.876886, 0.876992, 0.877097, 0.877202, 0.877305, 0.877407, 0.877508, 0.877607, 0.877706, 0.877804, 0.877901, 0.877997, 0.878092, 0.878186, 0.87828, 0.878372, 
