DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
36, 0.333306, 0.406263, 0.460445, 0.502714, 0.536785, 0.5649, 0.588522, 0.608654, 0.626013, 0.641132, 0.654412, 0.666164, 0.676635, 0.686019, 0.694475, 0.702132, 0.709096, 0.715456, 0.721286, 0.726648, 0.731597, 0.736178, 0.740429, 0.744386, 0.748076, 0.751527, 0.75476, 0.757795, 0.760649, 0.763339, 0.765878, 0.768277, 0.77055, 0.772704, 0.774749, 0.776693, 0.778544, 0.780307, 0.78199, 0.783596, 0.785132, 0.786602, 0.78801, 0.789359, 0.790654, 0.791897, 0.793092, 0.794242, 0.795348, 0.796414, 0.797441, 0.798431, 0.799388, 0.800311, 0.801203, 0.802065, 0.8029, 0.803707, 0.804489, 0.805247, 0.805981, 0.806694, 0.807385, 0.808056, 0.808707, 0.80934, 0.809955, 0.810553, 0.811135, 0.811701, 0.812252, 0.812789, 0.813311, 0.81382, 0.814317, 0.814801, 0.815273, 0.815734, 0.816183, 0.816622, 0.81705, 0.817469, 0.817878, 0.818278, 0.818668, 0.819051, 0.819424, 0.81979, 0.820147, 0.820498, 0.82084, 0.821176, 0.821505, 0.821827, 0.822142, 0.822451, 0.822754, 0.823051, 0.823343, 0.823629, 0.823909, 0.824184, 0.824454, 0.824719, 0.824979, 0.825234, 0.825485, 0.825731, 0.825973, 0.826211, 0.826444, 0.826674, 0.826899, 0.827121, 0.827339, 0.827554, 0.827764, 0.827972, 0.828176, 0.828377, 0.828574, 0.828769, 0.82896, 0.829148, 0.829334, 0.829516, 0.829696, 0.829873, 0.830048, 0.830219, 0.830389, 0.830555, 0.83072, 0.830882, 0.831041, 0.831199, 0.831354, 0.831507, 0.831657, 0.831806, 0.831953, 0.832097, 0.83224, 0.832381, 0.83252, 0.832657, 0.832792, 0.832925, 0.833057, 0.833187, 0.833315, 0.833442, 0.833567, 0.83369, 0.833812, 0.833932, 0.834051, 0.834168, 0.834284, 0.834399, 0.834512, 0.834624, 0.834734, 0.834843, 0.834951, 0.835058, 0.835163, 0.835267, 0.83537, 0.835472, 0.835572, 0.835672, 0.83577, 0.835867, 0.835963, 0.836058, 0.836152, 0.836245, 0.836337, 0.836428, 0.836518, 0.836607, 0.836695, 0.836782, 0.836868, 0.836953, 0.837038, 0.837121, 0.837204, 0.837286, 0.837367, 0.837447, 0.837526, 0.837604, 0.837682, 0.837759, 0.837835, 0.837911, 0.837985, 0.838059, 
37, 0.333236, 0.406269, 0.460525, 0.502863, 0.536999, 0.565177, 0.588859, 0.60905, 0.626468, 0.641642, 0.654976, 0.666781, 0.677301, 0.686732, 0.695232, 0.70293, 0.709934, 0.716331, 0.722196, 0.727592, 0.732573, 0.737183, 0.741463, 0.745446, 0.749162, 0.752636, 0.755892, 0.758949, 0.761824, 0.764533, 0.767091, 0.769509, 0.771798, 0.773968, 0.776029, 0.777989, 0.779854, 0.781631, 0.783326, 0.784946, 0.786494, 0.787975, 0.789394, 0.790755, 0.79206, 0.793314, 0.794519, 0.795678, 0.796793, 0.797868, 0.798903, 0.799902, 0.800866, 0.801797, 0.802697, 0.803567, 0.804408, 0.805223, 0.806011, 0.806775, 0.807516, 0.808235, 0.808932, 0.809608, 0.810266, 0.810904, 0.811524, 0.812128, 0.812715, 0.813286, 0.813841, 0.814383, 0.81491, 0.815424, 0.815925, 0.816413, 0.816889, 0.817354, 0.817807, 0.81825, 0.818682, 0.819105, 0.819517, 0.819921, 0.820315, 0.8207, 0.821077, 0.821446, 0.821807, 0.82216, 0.822506, 0.822845, 0.823177, 0.823501, 0.82382, 0.824132, 0.824438, 0.824738, 0.825032, 0.82532, 0.825603, 0.82588, 0.826153, 0.82642, 0.826683, 0.82694, 0.827193, 0.827442, 0.827686, 0.827926, 0.828161, 0.828393, 0.828621, 0.828844, 0.829064, 0.829281, 0.829494, 0.829703, 0.829909, 0.830111, 0.830311, 0.830507, 0.8307, 0.83089, 0.831077, 0.831262, 0.831443, 0.831622, 0.831798, 0.831971, 0.832142, 0.83231, 0.832476, 0.83264, 0.832801, 0.83296, 0.833116, 0.83327, 0.833423, 0.833573, 0.833721, 0.833867, 0.834011, 0.834153, 0.834293, 0.834431, 0.834568, 0.834702, 0.834835, 0.834966, 0.835096, 0.835224, 0.83535, 0.835474, 0.835597, 0.835719, 0.835839, 0.835957, 0.836074, 0.83619, 0.836304, 0.836417, 0.836528, 0.836639, 0.836747, 0.836855, 0.836961, 0.837066, 0.83717, 0.837273, 0.837374, 0.837475, 0.837574, 0.837672, 0.837769, 0.837865, 0.83796, 0.838054, 0.838146, 0.838238, 0.838329, 0.838419, 0.838508, 0.838596, 0.838683, 0.838769, 0.838854, 0.838938, 0.839021, 0.839104, 0.839186, 0.839266, 0.839346, 0.839426, 0.839504, 0.839582, 0.839659, 0.839735, 0.83981, 0.839885, 
38, 0.33326, 0.406331, 0.460625, 0.503001, 0.537176, 0.565395, 0.58912, 0.609356, 0.626818, 0.642039, 0.655418, 0.667267, 0.677831, 0.687304, 0.695844, 0.703581, 0.710622, 0.717055, 0.722953, 0.728382, 0.733393, 0.738032, 0.742339, 0.746349, 0.75009, 0.753588, 0.756866, 0.759944, 0.76284, 0.765569, 0.768146, 0.770581, 0.772888, 0.775075, 0.777151, 0.779126, 0.781005, 0.782796, 0.784505, 0.786137, 0.787697, 0.789191, 0.790621, 0.791992, 0.793308, 0.794572, 0.795787, 0.796955, 0.79808, 0.799163, 0.800207, 0.801214, 0.802186, 0.803125, 0.804032, 0.804909, 0.805758, 0.806579, 0.807374, 0.808145, 0.808892, 0.809617, 0.81032, 0.811002, 0.811665, 0.812308, 0.812934, 0.813543, 0.814135, 0.81471, 0.815271, 0.815817, 0.816349, 0.816867, 0.817372, 0.817865, 0.818345, 0.818814, 0.819271, 0.819718, 0.820154, 0.82058, 0.820996, 0.821403, 0.8218, 0.822189, 0.822569, 0.822942, 0.823306, 0.823662, 0.824011, 0.824352, 0.824687, 0.825015, 0.825336, 0.825651, 0.825959, 0.826262, 0.826558, 0.826849, 0.827134, 0.827414, 0.827689, 0.827959, 0.828224, 0.828484, 0.828739, 0.82899, 0.829236, 0.829478, 0.829716, 0.829949, 0.830179, 0.830405, 0.830627, 0.830845, 0.83106, 0.831271, 0.831479, 0.831683, 0.831884, 0.832082, 0.832277, 0.832469, 0.832657, 0.832843, 0.833026, 0.833207, 0.833384, 0.833559, 0.833732, 0.833901, 0.834069, 0.834234, 0.834396, 0.834556, 0.834714, 0.83487, 0.835024, 0.835175, 0.835324, 0.835472, 0.835617, 0.83576, 0.835902, 0.836041, 0.836179, 0.836315, 0.836449, 0.836581, 0.836712, 0.836841, 0.836968, 0.837094, 0.837218, 0.83734, 0.837461, 0.837581, 0.837699, 0.837816, 0.837931, 0.838045, 0.838157, 0.838268, 0.838378, 0.838487, 0.838594, 0.8387, 0.838805, 0.838908, 0.839011, 0.839112, 0.839212, 0.839311, 0.839409, 0.839506, 0.839601, 0.839696, 0.83979, 0.839882, 0.839974, 0.840065, 0.840154, 0.840243, 0.840331, 0.840417, 0.840503, 0.840588, 0.840673, 0.840756, 0.840838, 0.84092, 0.841001, 0.841081, 0.84116, 0.841238, 0.841316, 0.841392, 0.841468, 0.841544, 
39, 0.333364, 0.406527, 0.460899, 0.503348, 0.537591, 0.565877, 0.589668, 0.609966, 0.627489, 0.642766, 0.6562, 0.668101, 0.678714, 0.688234, 0.696819, 0.704598, 0.711678, 0.718148, 0.724082, 0.729544, 0.734587, 0.739256, 0.743592, 0.747629, 0.751395, 0.754918, 0.75822, 0.76132, 0.764238, 0.766987, 0.769582, 0.772037, 0.774361, 0.776565, 0.778658, 0.780647, 0.782542, 0.784347, 0.78607, 0.787715, 0.789288, 0.790794, 0.792236, 0.793619, 0.794946, 0.79622, 0.797445, 0.798623, 0.799757, 0.80085, 0.801903, 0.802919, 0.803899, 0.804846, 0.805761, 0.806646, 0.807501, 0.80833, 0.809132, 0.809909, 0.810663, 0.811394, 0.812103, 0.812791, 0.81346, 0.81411, 0.814741, 0.815355, 0.815952, 0.816533, 0.817099, 0.817649, 0.818186, 0.818709, 0.819218, 0.819715, 0.8202, 0.820673, 0.821134, 0.821585, 0.822025, 0.822455, 0.822875, 0.823285, 0.823687, 0.824079, 0.824463, 0.824838, 0.825206, 0.825565, 0.825917, 0.826262, 0.8266, 0.82693, 0.827254, 0.827572, 0.827883, 0.828189, 0.828488, 0.828782, 0.82907, 0.829352, 0.829629, 0.829902, 0.830169, 0.830431, 0.830689, 0.830942, 0.83119, 0.831435, 0.831674, 0.83191, 0.832142, 0.83237, 0.832594, 0.832814, 0.833031, 0.833244, 0.833454, 0.83366, 0.833863, 0.834063, 0.83426, 0.834453, 0.834644, 0.834831, 0.835016, 0.835198, 0.835377, 0.835554, 0.835728, 0.835899, 0.836068, 0.836235, 0.836399, 0.83656, 0.83672, 0.836877, 0.837032, 0.837185, 0.837335, 0.837484, 0.837631, 0.837775, 0.837918, 0.838059, 0.838198, 0.838335, 0.83847, 0.838604, 0.838736, 0.838866, 0.838995, 0.839121, 0.839247, 0.83937, 0.839493, 0.839613, 0.839732, 0.83985, 0.839967, 0.840081, 0.840195, 0.840307, 0.840418, 0.840528, 0.840636, 0.840743, 0.840849, 0.840953, 0.841057, 0.841159, 0.84126, 0.84136, 0.841459, 0.841556, 0.841653, 0.841748, 0.841843, 0.841936, 0.842029, 0.84212, 0.842211, 0.8423, 0.842389, 0.842477, 0.842563, 0.842649, 0.842734, 0.842818, 0.842901, 0.842984, 0.843065, 0.843146, 0.843226, 0.843305, 0.843383, 0.843461, 0.843538, 0.843614, 
40, 0.333416, 0.406668, 0.461121, 0.503644, 0.537957, 0.56631, 0.590163, 0.610521, 0.628101, 0.643434, 0.65692, 0.668871, 0.679531, 0.689096, 0.697723, 0.705542, 0.712661, 0.719167, 0.725135, 0.730629, 0.735702, 0.740401, 0.744764, 0.748827, 0.752618, 0.756164, 0.759488, 0.76261, 0.765548, 0.768316, 0.77093, 0.773402, 0.775743, 0.777963, 0.780071, 0.782076, 0.783984, 0.785803, 0.787539, 0.789197, 0.790782, 0.792299, 0.793753, 0.795146, 0.796484, 0.797768, 0.799003, 0.80019, 0.801333, 0.802435, 0.803496, 0.80452, 0.805508, 0.806463, 0.807385, 0.808277, 0.80914, 0.809975, 0.810784, 0.811568, 0.812328, 0.813065, 0.81378, 0.814474, 0.815148, 0.815803, 0.81644, 0.817059, 0.817661, 0.818247, 0.818817, 0.819372, 0.819914, 0.820441, 0.820955, 0.821456, 0.821945, 0.822422, 0.822887, 0.823342, 0.823786, 0.824219, 0.824643, 0.825057, 0.825461, 0.825857, 0.826244, 0.826623, 0.826993, 0.827356, 0.827711, 0.828059, 0.8284, 0.828733, 0.82906, 0.82938, 0.829695, 0.830002, 0.830304, 0.830601, 0.830891, 0.831176, 0.831456, 0.83173, 0.832, 0.832265, 0.832524, 0.83278, 0.83303, 0.833277, 0.833519, 0.833757, 0.833991, 0.83422, 0.834446, 0.834669, 0.834887, 0.835102, 0.835314, 0.835522, 0.835727, 0.835928, 0.836127, 0.836322, 0.836514, 0.836704, 0.83689, 0.837074, 0.837254, 0.837433, 0.837608, 0.837781, 0.837951, 0.838119, 0.838285, 0.838448, 0.838609, 0.838768, 0.838924, 0.839078, 0.83923, 0.83938, 0.839528, 0.839674, 0.839818, 0.83996, 0.8401, 0.840239, 0.840375, 0.84051, 0.840643, 0.840774, 0.840904, 0.841032, 0.841159, 0.841283, 0.841407, 0.841528, 0.841649, 0.841768, 0.841885, 0.842001, 0.842115, 0.842229, 0.842341, 0.842451, 0.84256, 0.842668, 0.842775, 0.842881, 0.842985, 0.843088, 0.84319, 0.843291, 0.84339, 0.843489, 0.843587, 0.843683, 0.843778, 0.843873, 0.843966, 0.844058, 0.84415, 0.84424, 0.844329, 0.844418, 0.844505, 0.844592, 0.844678, 0.844763, 0.844846, 0.84493, 0.845012, 0.845093, 0.845174, 0.845254, 0.845333, 0.845411, 0.845488, 0.845565, 
41, 0.3334, 0.406679, 0.461159, 0.50371, 0.538055, 0.56644, 0.590329, 0.610725, 0.628345, 0.643717, 0.657243, 0.669234, 0.679932, 0.689534, 0.698198, 0.706052, 0.713203, 0.719741, 0.72574, 0.731263, 0.736364, 0.741089, 0.745478, 0.749564, 0.753378, 0.756947, 0.760291, 0.763433, 0.766389, 0.769176, 0.771807, 0.774295, 0.776652, 0.778887, 0.78101, 0.783029, 0.78495, 0.786782, 0.78853, 0.7902, 0.791796, 0.793324, 0.794788, 0.796192, 0.797539, 0.798833, 0.800076, 0.801273, 0.802424, 0.803534, 0.804603, 0.805635, 0.806631, 0.807592, 0.808522, 0.80942, 0.81029, 0.811131, 0.811946, 0.812736, 0.813502, 0.814244, 0.814965, 0.815664, 0.816343, 0.817003, 0.817645, 0.818269, 0.818876, 0.819466, 0.820041, 0.820601, 0.821146, 0.821677, 0.822195, 0.8227, 0.823193, 0.823674, 0.824143, 0.824601, 0.825048, 0.825485, 0.825912, 0.826329, 0.826737, 0.827136, 0.827526, 0.827908, 0.828281, 0.828647, 0.829005, 0.829355, 0.829699, 0.830035, 0.830364, 0.830687, 0.831004, 0.831314, 0.831619, 0.831917, 0.83221, 0.832497, 0.832779, 0.833056, 0.833328, 0.833594, 0.833856, 0.834114, 0.834366, 0.834615, 0.834859, 0.835099, 0.835334, 0.835566, 0.835794, 0.836018, 0.836238, 0.836455, 0.836668, 0.836878, 0.837085, 0.837288, 0.837488, 0.837685, 0.837878, 0.838069, 0.838257, 0.838442, 0.838624, 0.838804, 0.838981, 0.839155, 0.839327, 0.839496, 0.839663, 0.839828, 0.83999, 0.84015, 0.840307, 0.840463, 0.840616, 0.840767, 0.840917, 0.841064, 0.841209, 0.841352, 0.841494, 0.841633, 0.841771, 0.841907, 0.842041, 0.842173, 0.842304, 0.842433, 0.84256, 0.842686, 0.842811, 0.842933, 0.843055, 0.843174, 0.843293, 0.84341, 0.843525, 0.843639, 0.843752, 0.843863, 0.843974, 0.844082, 0.84419, 0.844296, 0.844402, 0.844506, 0.844608, 0.84471, 0.844811, 0.84491, 0.845008, 0.845105, 0.845202, 0.845297, 0.845391, 0.845484, 0.845576, 0.845667, 0.845757, 0.845846, 0.845935, 0.846022, 0.846108, 0.846194, 0.846279, 0.846362, 0.846445, 0.846527, 0.846609, 0.846689, 0.846769, 0.846848, 0.846926, 0.847003, 
42, 0.333455, 0.40678, 0.461303, 0.503898, 0.538284, 0.566711, 0.590641, 0.611077, 0.628737, 0.644148, 0.657712, 0.669738, 0.680472, 0.690108, 0.698804, 0.706688, 0.713869, 0.720435, 0.726461, 0.732009, 0.737134, 0.741882, 0.746292, 0.750399, 0.754233, 0.75782, 0.761183, 0.764341, 0.767314, 0.770116, 0.772762, 0.775265, 0.777635, 0.779883, 0.782019, 0.784049, 0.785983, 0.787825, 0.789584, 0.791264, 0.79287, 0.794408, 0.795881, 0.797294, 0.798649, 0.799951, 0.801203, 0.802407, 0.803566, 0.804683, 0.805759, 0.806798, 0.8078, 0.808768, 0.809704, 0.810608, 0.811484, 0.812331, 0.813151, 0.813947, 0.814717, 0.815465, 0.81619, 0.816895, 0.817579, 0.818243, 0.818889, 0.819517, 0.820128, 0.820723, 0.821302, 0.821865, 0.822415, 0.82295, 0.823471, 0.82398, 0.824476, 0.82496, 0.825433, 0.825894, 0.826344, 0.826784, 0.827214, 0.827635, 0.828046, 0.828447, 0.82884, 0.829225, 0.829601, 0.829969, 0.83033, 0.830683, 0.831028, 0.831367, 0.831699, 0.832024, 0.832343, 0.832656, 0.832962, 0.833263, 0.833558, 0.833847, 0.834131, 0.83441, 0.834684, 0.834952, 0.835216, 0.835476, 0.83573, 0.83598, 0.836226, 0.836468, 0.836705, 0.836939, 0.837168, 0.837394, 0.837616, 0.837834, 0.838049, 0.83826, 0.838468, 0.838673, 0.838875, 0.839073, 0.839268, 0.83946, 0.83965, 0.839836, 0.84002, 0.840201, 0.840379, 0.840555, 0.840728, 0.840898, 0.841066, 0.841232, 0.841395, 0.841557, 0.841715, 0.841872, 0.842026, 0.842179, 0.842329, 0.842477, 0.842624, 0.842768, 0.84291, 0.843051, 0.84319, 0.843327, 0.843462, 0.843595, 0.843727, 0.843857, 0.843985, 0.844112, 0.844237, 0.844361, 0.844483, 0.844604, 0.844723, 0.844841, 0.844957, 0.845072, 0.845186, 0.845298, 0.845409, 0.845519, 0.845627, 0.845735, 0.845841, 0.845945, 0.846049, 0.846151, 0.846253, 0.846353, 0.846452, 0.84655, 0.846647, 0.846742, 0.846837, 0.846931, 0.847024, 0.847116, 0.847206, 0.847296, 0.847385, 0.847473, 0.84756, 0.847646, 0.847732, 0.847816, 0.8479, 0.847983, 0.848064, 0.848146, 0.848226, 0.848305, 0.848384, 0.848462, 
43, 0.333383, 0.406749, 0.461309, 0.503945, 0.538378, 0.566854, 0.590836, 0.611324, 0.629035, 0.644497, 0.658111, 0.670185, 0.680964, 0.690643, 0.699381, 0.707305, 0.714523, 0.721125, 0.727184, 0.732764, 0.737919, 0.742696, 0.747134, 0.751267, 0.755125, 0.758735, 0.76212, 0.7653, 0.768293, 0.771114, 0.773779, 0.776299, 0.778686, 0.78095, 0.783101, 0.785146, 0.787093, 0.78895, 0.790721, 0.792413, 0.794032, 0.795581, 0.797065, 0.798488, 0.799854, 0.801166, 0.802427, 0.80364, 0.804808, 0.805933, 0.807018, 0.808065, 0.809075, 0.81005, 0.810993, 0.811905, 0.812787, 0.813641, 0.814467, 0.815269, 0.816046, 0.816799, 0.81753, 0.81824, 0.818929, 0.819599, 0.82025, 0.820883, 0.821499, 0.822098, 0.822682, 0.82325, 0.823803, 0.824343, 0.824869, 0.825381, 0.825881, 0.826369, 0.826846, 0.82731, 0.827765, 0.828208, 0.828642, 0.829065, 0.829479, 0.829884, 0.83028, 0.830668, 0.831047, 0.831418, 0.831781, 0.832137, 0.832486, 0.832827, 0.833162, 0.83349, 0.833811, 0.834126, 0.834435, 0.834738, 0.835036, 0.835328, 0.835614, 0.835895, 0.836171, 0.836442, 0.836708, 0.836969, 0.837226, 0.837478, 0.837726, 0.837969, 0.838209, 0.838444, 0.838675, 0.838903, 0.839127, 0.839347, 0.839563, 0.839776, 0.839986, 0.840192, 0.840395, 0.840595, 0.840792, 0.840986, 0.841177, 0.841365, 0.84155, 0.841732, 0.841912, 0.842089, 0.842264, 0.842436, 0.842605, 0.842772, 0.842937, 0.843099, 0.843259, 0.843417, 0.843573, 0.843727, 0.843878, 0.844028, 0.844175, 0.844321, 0.844464, 0.844606, 0.844746, 0.844884, 0.84502, 0.845154, 0.845287, 0.845418, 0.845548, 0.845676, 0.845802, 0.845927, 0.84605, 0.846171, 0.846292, 0.84641, 0.846528, 0.846644, 0.846758, 0.846872, 0.846983, 0.847094, 0.847203, 0.847311, 0.847418, 0.847524, 0.847628, 0.847732, 0.847834, 0.847935, 0.848034, 0.848133, 0.848231, 0.848328, 0.848423, 0.848518, 0.848611, 0.848704, 0.848795, 0.848886, 0.848976, 0.849064, 0.849152, 0.849239, 0.849325, 0.84941, 0.849494, 0.849578, 0.84966, 0.849742, 0.849823, 0.849903, 0.849983, 0.850061, 
44, 0.333351, 0.406782, 0.461386, 0.504062, 0.538536, 0.567057, 0.591086, 0.611623, 0.629383, 0.644893, 0.658553, 0.670673, 0.681496, 0.691217, 0.699993, 0.707955, 0.715209, 0.721843, 0.727934, 0.733544, 0.738728, 0.743531, 0.747994, 0.752151, 0.756032, 0.759664, 0.76307, 0.766269, 0.76928, 0.772119, 0.774801, 0.777337, 0.779739, 0.782018, 0.784183, 0.786242, 0.788202, 0.790071, 0.791854, 0.793558, 0.795187, 0.796747, 0.798241, 0.799674, 0.80105, 0.802371, 0.803641, 0.804862, 0.806039, 0.807172, 0.808264, 0.809318, 0.810335, 0.811318, 0.812267, 0.813186, 0.814074, 0.814934, 0.815767, 0.816574, 0.817357, 0.818116, 0.818852, 0.819567, 0.820261, 0.820936, 0.821592, 0.82223, 0.82285, 0.823454, 0.824042, 0.824614, 0.825172, 0.825715, 0.826245, 0.826761, 0.827265, 0.827757, 0.828236, 0.828705, 0.829162, 0.829609, 0.830046, 0.830473, 0.83089, 0.831298, 0.831697, 0.832087, 0.83247, 0.832844, 0.83321, 0.833568, 0.833919, 0.834263, 0.834601, 0.834931, 0.835255, 0.835572, 0.835884, 0.836189, 0.836489, 0.836783, 0.837071, 0.837354, 0.837632, 0.837905, 0.838173, 0.838437, 0.838695, 0.83895, 0.839199, 0.839445, 0.839686, 0.839923, 0.840156, 0.840385, 0.840611, 0.840833, 0.841051, 0.841266, 0.841477, 0.841685, 0.84189, 0.842091, 0.84229, 0.842485, 0.842677, 0.842867, 0.843053, 0.843237, 0.843418, 0.843597, 0.843772, 0.843946, 0.844117, 0.844285, 0.844451, 0.844615, 0.844776, 0.844935, 0.845092, 0.845247, 0.845399, 0.84555, 0.845699, 0.845845, 0.84599, 0.846133, 0.846274, 0.846413, 0.84655, 0.846686, 0.84682, 0.846952, 0.847082, 0.847211, 0.847338, 0.847464, 0.847588, 0.847711, 0.847832, 0.847952, 0.84807, 0.848187, 0.848302, 0.848416, 0.848529, 0.848641, 0.848751, 0.84886, 0.848967, 0.849074, 0.849179, 0.849283, 0.849386, 0.849488, 0.849588, 0.849688, 0.849786, 0.849884, 0.84998, 0.850075, 0.85017, 0.850263, 0.850355, 0.850447, 0.850537, 0.850626, 0.850715, 0.850802, 0.850889, 0.850975, 0.85106, 0.851144, 0.851227, 0.85131, 0.851391, 0.851472, 0.851552, 0.851631, 
45, 0.333331, 0.406797, 0.461439, 0.504152, 0.538664, 0.567223, 0.591291, 0.611867, 0.629666, 0.645216, 0.658914, 0.671071, 0.681929, 0.691684, 0.700494, 0.708487, 0.71577, 0.722433, 0.728551, 0.734187, 0.739395, 0.744222, 0.748707, 0.752885, 0.756787, 0.760438, 0.763861, 0.767078, 0.770106, 0.772961, 0.775658, 0.778209, 0.780625, 0.782918, 0.785095, 0.787167, 0.789139, 0.791019, 0.792813, 0.794528, 0.796167, 0.797737, 0.79924, 0.800683, 0.802067, 0.803396, 0.804674, 0.805904, 0.807088, 0.808229, 0.809328, 0.810389, 0.811413, 0.812402, 0.813358, 0.814282, 0.815177, 0.816043, 0.816881, 0.817694, 0.818481, 0.819246, 0.819987, 0.820707, 0.821406, 0.822086, 0.822746, 0.823388, 0.824013, 0.824621, 0.825213, 0.825789, 0.82635, 0.826898, 0.827431, 0.827951, 0.828458, 0.828953, 0.829437, 0.829908, 0.830369, 0.830819, 0.831259, 0.831689, 0.832109, 0.83252, 0.832922, 0.833315, 0.8337, 0.834076, 0.834445, 0.834806, 0.83516, 0.835506, 0.835846, 0.836179, 0.836505, 0.836825, 0.837138, 0.837446, 0.837748, 0.838044, 0.838334, 0.83862, 0.8389, 0.839175, 0.839445, 0.83971, 0.83997, 0.840226, 0.840478, 0.840725, 0.840968, 0.841207, 0.841442, 0.841673, 0.8419, 0.842123, 0.842343, 0.842559, 0.842772, 0.842982, 0.843188, 0.843391, 0.843591, 0.843787, 0.843981, 0.844172, 0.84436, 0.844545, 0.844727, 0.844907, 0.845084, 0.845259, 0.845431, 0.845601, 0.845768, 0.845933, 0.846095, 0.846255, 0.846414, 0.846569, 0.846723, 0.846875, 0.847025, 0.847172, 0.847318, 0.847462, 0.847604, 0.847744, 0.847883, 0.848019, 0.848154, 0.848287, 0.848418, 0.848548, 0.848676, 0.848803, 0.848928, 0.849052, 0.849174, 0.849294, 0.849413, 0.849531, 0.849647, 0.849762, 0.849876, 0.849988, 0.850099, 0.850209, 0.850317, 0.850425, 0.850531, 0.850636, 0.850739, 0.850842, 0.850943, 0.851043, 0.851143, 0.851241, 0.851338, 0.851434, 0.851529, 0.851623, 0.851716, 0.851808, 0.851899, 0.851989, 0.852078, 0.852166, 0.852254, 0.85234, 0.852426, 0.85251, 0.852594, 0.852677, 0.852759, 0.852841, 0.852921, 0.853001, 
46, 0.333314, 0.406804, 0.461466, 0.504198, 0.538727, 0.567306, 0.591394, 0.611993, 0.629817, 0.645392, 0.659116, 0.6713, 0.682186, 0.691967, 0.700803, 0.708821, 0.71613, 0.722817, 0.728957, 0.734615, 0.739845, 0.744691, 0.749196, 0.753393, 0.757312, 0.76098, 0.76442, 0.767652, 0.770695, 0.773565, 0.776275, 0.778839, 0.781268, 0.783572, 0.785761, 0.787844, 0.789826, 0.791717, 0.793521, 0.795245, 0.796894, 0.798472, 0.799984, 0.801434, 0.802826, 0.804164, 0.805449, 0.806686, 0.807877, 0.809024, 0.81013, 0.811197, 0.812227, 0.813222, 0.814184, 0.815114, 0.816013, 0.816884, 0.817728, 0.818545, 0.819338, 0.820107, 0.820853, 0.821577, 0.82228, 0.822964, 0.823628, 0.824275, 0.824903, 0.825515, 0.82611, 0.82669, 0.827255, 0.827806, 0.828342, 0.828866, 0.829376, 0.829874, 0.830361, 0.830835, 0.831299, 0.831752, 0.832194, 0.832627, 0.83305, 0.833463, 0.833867, 0.834263, 0.83465, 0.835029, 0.835401, 0.835764, 0.83612, 0.836469, 0.83681, 0.837145, 0.837473, 0.837795, 0.838111, 0.83842, 0.838724, 0.839022, 0.839315, 0.839602, 0.839883, 0.84016, 0.840432, 0.840699, 0.840961, 0.841219, 0.841472, 0.84172, 0.841965, 0.842205, 0.842442, 0.842674, 0.842903, 0.843128, 0.843349, 0.843567, 0.843781, 0.843992, 0.844199, 0.844404, 0.844605, 0.844803, 0.844998, 0.84519, 0.845379, 0.845565, 0.845749, 0.84593, 0.846108, 0.846284, 0.846457, 0.846628, 0.846796, 0.846962, 0.847126, 0.847287, 0.847446, 0.847603, 0.847758, 0.847911, 0.848061, 0.84821, 0.848357, 0.848501, 0.848644, 0.848785, 0.848925, 0.849062, 0.849198, 0.849332, 0.849464, 0.849595, 0.849724, 0.849851, 0.849977, 0.850102, 0.850224, 0.850346, 0.850466, 0.850584, 0.850701, 0.850817, 0.850931, 0.851044, 0.851156, 0.851267, 0.851376, 0.851484, 0.851591, 0.851696, 0.8518, 0.851904, 0.852006, 0.852107, 0.852206, 0.852305, 0.852403, 0.8525, 0.852595, 0.85269, 0.852783, 0.852876, 0.852968, 0.853058, 0.853148, 0.853237, 0.853325, 0.853412, 0.853498, 0.853583, 0.853668, 0.853751, 0.853834, 0.853916, 0.853997, 0.854077, 
